predicted,real,reducedByNumber,reducedByPercent,MSEValue,RMSEValue,MAEValue
3.3946289112166768,3.0,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
3.748026969469104,3.5,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
3.4174753462287843,3.5,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
3.276701317014867,3.0,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
4.377281587807904,3.0,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
3.569377533352581,4.5,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
2.8679640866795117,2.0,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
2.7799121639294038,4.0,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
3.349139438114486,3.5,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
2.5093162198425354,3.0,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
3.243856700019248,3.0,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
3.3772815878079037,2.5,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
4.377281587807904,4.0,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
3.811423539237089,3.0,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
3.535012745539061,4.5,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
3.684423719050941,4.0,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
2.64953541934246,2.5,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
2.3772815878079037,3.0,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
3.459678180576837,3.5,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
3.612059132957789,3.0,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
2.9885139576838906,4.0,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
3.071186419678161,1.5,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
3.321186419678161,2.5,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
3.7833857525556853,2.5,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
4.617811890838206,2.0,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
4.432233411873805,3.5,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
2.6178118908382064,3.5,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
2.6178118908382064,3.5,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
3.9322334118738054,3.0,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
4.086671817670906,3.5,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
3.246654932909404,2.5,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
3.246654932909404,3.0,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
3.246654932909404,3.0,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
2.246654932909404,3.0,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
2.7471339576602736,3.0,57,0.1,0.4672219466112444,0.6835363535403545,0.43545914382254186
3.043674382380516,3.0,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.543674382380516,3.5,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.9407370957121852,3.5,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
2.523783211745495,3.0,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
4.368022328548644,3.0,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.3226236289451343,4.5,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
2.9595449363756,2.0,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
2.9144339963602013,4.0,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.6878140435348614,3.5,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.1266493172711747,3.0,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.620492065975693,3.0,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.439388860106259,2.5,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.939388860106259,4.0,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.658861580448149,3.0,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
2.439388860106259,4.5,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.9260919633984592,4.0,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
2.833157608303803,2.5,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.042753908113495,3.0,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
2.8801196978959203,3.5,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.5107553916638734,2.5,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
2.5107553916638734,2.5,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.1996774767941716,3.5,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.8288791574664405,3.0,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.109698410168167,3.5,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.456264009123596,2.0,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.5107553916638734,1.5,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.148596319313718,3.0,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.1822255475851344,3.0,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
2.5107553916638734,4.5,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.5388073185835878,3.5,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
2.8801196978959203,3.0,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.160580449814077,4.0,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.4840098229849126,1.5,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.3339157875030705,2.5,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
2.9685817567354613,3.5,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
2.5596540116214106,3.5,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.456264009123596,3.0,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.6018523861446328,2.5,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.5107553916638734,2.5,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
2.907765651916921,2.5,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.2815417869013737,3.0,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
2.8801196978959203,2.0,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
2.5107553916638734,2.5,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.666934984520124,1.0,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
4.166934984520124,2.0,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
2.084385964912281,3.5,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.166934984520124,4.0,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
4.166934984520124,2.5,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.666934984520124,2.5,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
2.084385964912281,4.0,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.084385964912281,3.5,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.084385964912281,4.5,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.166934984520124,3.5,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
4.249484004127967,4.0,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
4.249484004127967,4.0,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.249484004127967,3.5,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
2.249484004127967,3.5,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.249484004127967,2.5,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
1.7864372469635628,3.0,114,0.2,0.5507605338601542,0.7421324233990549,0.4126602141694552
3.097001508712027,3.0,171,0.30000000000000004,0.3672947989850099,0.606048512072268,0.2919053375871127
3.2970015087120266,3.5,171,0.30000000000000004,0.3672947989850099,0.606048512072268,0.2919053375871127
3.829956538550049,3.5,171,0.30000000000000004,0.3672947989850099,0.606048512072268,0.2919053375871127
3.104778232587592,3.0,171,0.30000000000000004,0.3672947989850099,0.606048512072268,0.2919053375871127
4.369902027796765,3.0,171,0.30000000000000004,0.3672947989850099,0.606048512072268,0.2919053375871127
3.40110138276205,4.5,171,0.30000000000000004,0.3672947989850099,0.606048512072268,0.2919053375871127
